'DIMENSIONE';'TIME_SINGLE';'TIME_MULTI'
4420;'0.000016';'0.000323'
4430;'0.000050';'0.000545'
4430;'0.000013';'0.000537'
4440;'0.000024';'0.000469'
4440;'0.000025';'0.000369'
4450;'0.000024';'0.000573'
4450;'0.000024';'0.000788'
4460;'0.000008';'0.000454'
4460;'0.000009';'0.000900'
4470;'0.000009';'0.000404'
4470;'0.000009';'0.000380'
4480;'0.000025';'0.001956'
4480;'0.000016';'0.000647'
4490;'0.000023';'0.000394'
4490;'0.000016';'0.000383'
4500;'0.000062';'0.000307'
4500;'0.000057';'0.000315'
4510;'0.000001';'0.000358'
4510;'0.000001';'0.000312'
4520;'0.000016';'0.000278'
4520;'0.000016';'0.000243'
4530;'0.000011';'0.000303'
4530;'0.000011';'0.000311'
4540;'0.000003';'0.000277'
4540;'0.000004';'0.000621'
4550;'0.000019';'0.000304'
4550;'0.000012';'0.000308'
4560;'0.000003';'0.000312'
4560;'0.000003';'0.000360'
4570;'0.000016';'0.000302'
4570;'0.000016';'0.005505'
4580;'0.000025';'0.000478'
4580;'0.000016';'0.000247'
4590;'0.000016';'0.000389'
4590;'0.000017';'0.000343'
4600;'0.000002';'0.001445'
4600;'0.000003';'0.000339'
4610;'0.000012';'0.000335'
4610;'0.000011';'0.000303'
4620;'0.000016';'0.000253'
4620;'0.000016';'0.000894'
4630;'0.000014';'0.000649'
4630;'0.000014';'0.000282'
4640;'0.000046';'0.000320'
4640;'0.000005';'0.000465'
4650;'0.000057';'0.000285'
4650;'0.000016';'0.000274'
4660;'0.000057';'0.000279'
4660;'0.000016';'0.000428'
4670;'0.000056';'0.000280'
4670;'0.000014';'0.000314'
4680;'0.000057';'0.000319'
4680;'0.000017';'0.000283'
4690;'0.000043';'0.000369'
4690;'0.000002';'0.000310'
4700;'0.000004';'0.005381'
4700;'0.000004';'0.001753'
4710;'0.000003';'0.000336'
4710;'0.000003';'0.000361'
4720;'0.000009';'0.000243'
4720;'0.000009';'0.000349'
4730;'0.000014';'0.000343'
4730;'0.000014';'0.001457'
4740;'0.000003';'0.000256'
4740;'0.000004';'0.000242'
4750;'0.000010';'0.001110'
4750;'0.000009';'0.000307'
4760;'0.000017';'0.000248'
4760;'0.000017';'0.001276'
4770;'0.000017';'0.000395'
4770;'0.000017';'0.000469'
4780;'0.000015';'0.000507'
4780;'0.000015';'0.000538'
4790;'0.000026';'0.000685'
4790;'0.000026';'0.000315'
4800;'0.000058';'0.000354'
4800;'0.000015';'0.000305'
4810;'0.000059';'0.000284'
4810;'0.000059';'0.000306'
4820;'0.000065';'0.000286'
4820;'0.000017';'0.000314'
4830;'0.000060';'0.001734'
4830;'0.000018';'0.000346'
4840;'0.000012';'0.000374'
4840;'0.000011';'0.000598'
4850;'0.000050';'0.000796'
4850;'0.000100';'0.000540'
4860;'0.000026';'0.000332'
4860;'0.000063';'0.000368'
4870;'0.000066';'0.000356'
4870;'0.000071';'0.000371'
4880;'0.000005';'0.000332'
4880;'0.000005';'0.000383'
4890;'0.000016';'0.000257'
4890;'0.000016';'0.000275'
4900;'0.000058';'0.000372'
4900;'0.000017';'0.000381'
4910;'0.000017';'0.000558'
4910;'0.000018';'0.000290'
4920;'0.000014';'0.000366'
4920;'0.000014';'0.000470'
4930;'0.000002';'0.001513'
4930;'0.000002';'0.000263'
4940;'0.000017';'0.000623'
4940;'0.000018';'0.000271'
4950;'0.000008';'0.000294'
4950;'0.000008';'0.000305'
4960;'0.000050';'0.000286'
4960;'0.000010';'0.000277'
4970;'0.000055';'0.000590'
4970;'0.000014';'0.003218'
4980;'0.000059';'0.000285'
4980;'0.000018';'0.000452'
4990;'0.000017';'0.000614'
4990;'0.000016';'0.000316'
5000;'0.000014';'0.000311'
5000;'0.000014';'0.000904'
5010;'0.000017';'0.000282'
5010;'0.000018';'0.000337'
5020;'0.000018';'0.000331'
5020;'0.000018';'0.000327'
5030;'0.000012';'0.000324'
5030;'0.000011';'0.000338'
5040;'0.000018';'0.000376'
5040;'0.000018';'0.000338'
5050;'0.000004';'0.002530'
5050;'0.000005';'0.001075'
5060;'0.000017';'0.000250'
5060;'0.000017';'0.001812'
5070;'0.000006';'0.000331'
5070;'0.000006';'0.000282'
5080;'0.000018';'0.000264'
5080;'0.000018';'0.001645'
5090;'0.000005';'0.000278'
5090;'0.000005';'0.000553'
5100;'0.000006';'0.000335'
5100;'0.000006';'0.000356'
5110;'0.000013';'0.000297'
5110;'0.000013';'0.000322'
5120;'0.000018';'0.000296'
5120;'0.000018';'0.000374'
5130;'0.000018';'0.000256'
5130;'0.000017';'0.001492'
5140;'0.000009';'0.000315'
5140;'0.000009';'0.000327'
5150;'0.000018';'0.000254'
5150;'0.000018';'0.001564'
5160;'0.000007';'0.000318'
5160;'0.000008';'0.000668'
5170;'0.000018';'0.000393'
5170;'0.000018';'0.000384'
5180;'0.000010';'0.000325'
5180;'0.000010';'0.000329'
5190;'0.000009';'0.000337'
5190;'0.000009';'0.000338'
5200;'0.000009';'0.000467'
5200;'0.000009';'0.000422'
5210;'0.000015';'0.000245'
5210;'0.000015';'0.000235'
5220;'0.000011';'0.000238'
5220;'0.000010';'0.000511'
5230;'0.000012';'0.000346'
5230;'0.000012';'0.000260'
5240;'0.000014';'0.000273'
5240;'0.000014';'0.001492'
5250;'0.000014';'0.000238'
5250;'0.000014';'0.000250'
5260;'0.000018';'0.000278'
5260;'0.000018';'0.001574'
5270;'0.000018';'0.000254'
5270;'0.000018';'0.001498'
5280;'0.000016';'0.000243'
5280;'0.000016';'0.000245'
5290;'0.000019';'0.000259'
5290;'0.000019';'0.001642'
5300;'0.000009';'0.000238'
5300;'0.000009';'0.000253'
5310;'0.000018';'0.000247'
5310;'0.000019';'0.000897'
5320;'0.000010';'0.001438'
5320;'0.000010';'0.000330'
5330;'0.000018';'0.000246'
5330;'0.000019';'0.002270'
5340;'0.000016';'0.000336'
5340;'0.000016';'0.000280'
5350;'0.000018';'0.000293'
5350;'0.000019';'0.000474'
5360;'0.000272';'0.000430'
5360;'0.000030';'0.000741'
5370;'0.000029';'0.001884'
5370;'0.000029';'0.000305'
5380;'0.000061';'0.000318'
5380;'0.000060';'0.000484'
5390;'0.000019';'0.000354'
5390;'0.000019';'0.000308'
5400;'0.000009';'0.000229'
5400;'0.000009';'0.000560'
5410;'0.000015';'0.000310'
5410;'0.000015';'0.000298'
5420;'0.000008';'0.000323'
5420;'0.000007';'0.000284'
5430;'0.000019';'0.000249'
5430;'0.000019';'0.001584'
5440;'0.000001';'0.000278'
5440;'0.000002';'0.000332'
5450;'0.000151';'0.005653'
5450;'0.000013';'0.000342'
5460;'0.000006';'0.000774'
5460;'0.000006';'0.000297'
5470;'0.000012';'0.000315'
5470;'0.000012';'0.000258'
5480;'0.000006';'0.000461'
5480;'0.000006';'0.000373'
5490;'0.000016';'0.000340'
5490;'0.000056';'0.000443'
5500;'0.000010';'0.000307'
5500;'0.000009';'0.000312'
5510;'0.000007';'0.000307'
5510;'0.000008';'0.000310'
5520;'0.000010';'0.000397'
5520;'0.000010';'0.000257'
5530;'0.000058';'0.000349'
5530;'0.000048';'0.000355'
5540;'0.000146';'0.000340'
5540;'0.000011';'0.000284'
5550;'0.000007';'0.000299'
5550;'0.000007';'0.000295'
5560;'0.000019';'0.000253'
5560;'0.000019';'0.001642'
5570;'0.000009';'0.000268'
5570;'0.000009';'0.001634'
5580;'0.000016';'0.000271'
5580;'0.000017';'0.000358'
5590;'0.000011';'0.000461'
5590;'0.000010';'0.000338'
5600;'0.000009';'0.000228'
5600;'0.000009';'0.000230'
5610;'0.000155';'0.000613'
5610;'0.000019';'0.000375'
5620;'0.000019';'0.000370'
5620;'0.000020';'0.000386'
5630;'0.000015';'0.000615'
5630;'0.000016';'0.000483'
5640;'0.000014';'0.000469'
5640;'0.000013';'0.001049'
5650;'0.000008';'0.000351'
5650;'0.000008';'0.000471'
5660;'0.000020';'0.000351'
5660;'0.000020';'0.000351'
5670;'0.000020';'0.000364'
5670;'0.000019';'0.000360'
5680;'0.000014';'0.001090'
5680;'0.000015';'0.000234'
5690;'0.000020';'0.000929'
5690;'0.000020';'0.000945'
5700;'0.000020';'0.000293'
5700;'0.000020';'0.000403'
5710;'0.000014';'0.000278'
5710;'0.000014';'0.000287'
5720;'0.000059';'0.000291'
5720;'0.000016';'0.004448'
5730;'0.000031';'0.000410'
5730;'0.000031';'0.000472'
5740;'0.000018';'0.000605'
5740;'0.000011';'0.000364'
5750;'0.000021';'0.000269'
5750;'0.000020';'0.000314'
5760;'0.000020';'0.000399'
5760;'0.000020';'0.000409'
5770;'0.000020';'0.000267'
5770;'0.000020';'0.000441'
5780;'0.000020';'0.000698'
5780;'0.000020';'0.000281'
5790;'0.000003';'0.000357'
5790;'0.000003';'0.000344'
5800;'0.000020';'0.000369'
5800;'0.000021';'0.000357'
5810;'0.000014';'0.000343'
5810;'0.000014';'0.000359'
5820;'0.000007';'0.000380'
5820;'0.000008';'0.000305'
5830;'0.000020';'0.000283'
5830;'0.000021';'0.000375'
5840;'0.000012';'0.000258'
5840;'0.000012';'0.000411'
5850;'0.000021';'0.000278'
5850;'0.000021';'0.000371'
5860;'0.000021';'0.000293'
5860;'0.000020';'0.000284'
5870;'0.000064';'0.006967'
5870;'0.000020';'0.000262'
5880;'0.000021';'0.000245'
5880;'0.000021';'0.000436'
5890;'0.000020';'0.000627'
5890;'0.000020';'0.000561'
5900;'0.000011';'0.000467'
5900;'0.000011';'0.000853'
5910;'0.000016';'0.000460'
5910;'0.000016';'0.000452'
5920;'0.000015';'0.000281'
5920;'0.000010';'0.000280'
5930;'0.000049';'0.000288'
5930;'0.000007';'0.000344'
5940;'0.000015';'0.000323'
5940;'0.000014';'0.000283'
5950;'0.000062';'0.000273'
5950;'0.000021';'0.000618'
5960;'0.000055';'0.000378'
5960;'0.000010';'0.000320'
5970;'0.000326';'0.000284'
5970;'0.000012';'0.000800'
5980;'0.000024';'0.000322'
5980;'0.000015';'0.000534'
5990;'0.000062';'0.000470'
5990;'0.000021';'0.000320'
6000;'0.000064';'0.000657'
6000;'0.000021';'0.000313'
6010;'0.000063';'0.000363'
6010;'0.000021';'0.000282'
6020;'0.000055';'0.000292'
6020;'0.000014';'0.000270'
6030;'0.000062';'0.000321'
6030;'0.000021';'0.000600'
6040;'0.000062';'0.000334'
6040;'0.000021';'0.000321'
6050;'0.000052';'0.000475'
6050;'0.000011';'0.000356'
6060;'0.000019';'0.000309'
6060;'0.000060';'0.000363'
6070;'0.000011';'0.000337'
6070;'0.000052';'0.000368'
6080;'0.000053';'0.000390'
6080;'0.000009';'0.000367'
6090;'0.000011';'0.000274'
6090;'0.000010';'0.000275'
6100;'0.000005';'0.000413'
6100;'0.000005';'0.000333'
6110;'0.000010';'0.000335'
6110;'0.000009';'0.000334'
6120;'0.000021';'0.000339'
6120;'0.000021';'0.001584'
6130;'0.000009';'0.000316'
6130;'0.000008';'0.000334'
6140;'0.000021';'0.000327'
6140;'0.000020';'0.000369'
6150;'0.000021';'0.000293'
6150;'0.000022';'0.000414'
6160;'0.000010';'0.000339'
6160;'0.000009';'0.000718'
6170;'0.000009';'0.000272'
6170;'0.000010';'0.000621'
6180;'0.000021';'0.000281'
6180;'0.000022';'0.000366'
6190;'0.000003';'0.000260'
6190;'0.000004';'0.000377'
6200;'0.000021';'0.000269'
6200;'0.000022';'0.000362'
6210;'0.000003';'0.000968'
6210;'0.000003';'0.000242'
6220;'0.000004';'0.000228'
6220;'0.000003';'0.000255'
6230;'0.000062';'0.000345'
6230;'0.000215';'0.000331'
6240;'0.000053';'0.000273'
6240;'0.000052';'0.000346'
6250;'0.000061';'0.002489'
6250;'0.000014';'0.000299'
6260;'0.000069';'0.000463'
6260;'0.000062';'0.000432'
6270;'0.000071';'0.000365'
6270;'0.000022';'0.000390'
6280;'0.000065';'0.000373'
6280;'0.000063';'0.000373'
6290;'0.000018';'0.000371'
6290;'0.000017';'0.000349'
6300;'0.000014';'0.000341'
6300;'0.000056';'0.000544'
6310;'0.000022';'0.000367'
6310;'0.000022';'0.000433'
6320;'0.000051';'0.000376'
6320;'0.000010';'0.000355'
6330;'0.000063';'0.000355'
6330;'0.000022';'0.000355'
6340;'0.000019';'0.000354'
6340;'0.000057';'0.000344'
6350;'0.000063';'0.000343'
6350;'0.000022';'0.000343'
6360;'0.000071';'0.000370'
6360;'0.000051';'0.000342'
6370;'0.000063';'0.001028'
6370;'0.000022';'0.000248'
6380;'0.000022';'0.000249'
6380;'0.000021';'0.000534'
6390;'0.000022';'0.000420'
6390;'0.000022';'0.000345'
6400;'0.000004';'0.000335'
6400;'0.000004';'0.000333'
6410;'0.000001';'0.000347'
6410;'0.000002';'0.002115'
6420;'0.000008';'0.000366'
6420;'0.000008';'0.000602'
6430;'0.000064';'0.000777'
6430;'0.000022';'0.000285'
6440;'0.000005';'0.000293'
6440;'0.000004';'0.000300'
6450;'0.000079';'0.000279'
6450;'0.000020';'0.000280'
6460;'0.000065';'0.000277'
6460;'0.000022';'0.000323'
6470;'0.000064';'0.000323'
6470;'0.000022';'0.000317'
6480;'0.000051';'0.000285'
6480;'0.000009';'0.000444'
6490;'0.000014';'0.000244'
6490;'0.000013';'0.000371'
6500;'0.000010';'0.000281'
6500;'0.000010';'0.000355'
6510;'0.000008';'0.000285'
6510;'0.000008';'0.000371'
6520;'0.000023';'0.000290'
6520;'0.000023';'0.000367'
6530;'0.000013';'0.000272'
6530;'0.000013';'0.000418'
6540;'0.000023';'0.000436'
6540;'0.000023';'0.000335'
6550;'0.000005';'0.000333'
6550;'0.000005';'0.000330'
6560;'0.000023';'0.000356'
6560;'0.000023';'0.000283'
6570;'0.000014';'0.000303'
6570;'0.000016';'0.000298'
6580;'0.000010';'0.000579'
6580;'0.000010';'0.000299'
6590;'0.000023';'0.000429'
6590;'0.000022';'0.000272'
6600;'0.000014';'0.000401'
6600;'0.000015';'0.000354'
6610;'0.000023';'0.000366'
6610;'0.000023';'0.000390'
6620;'0.000018';'0.000322'
6620;'0.000059';'0.000340'
6630;'0.000006';'0.000406'
6630;'0.000006';'0.000246'
6640;'0.000015';'0.000477'
6640;'0.000014';'0.000234'
6650;'0.000009';'0.000998'
6650;'0.000010';'0.000373'
6660;'0.000023';'0.000305'
6660;'0.000023';'0.000250'
6670;'0.000011';'0.000256'
6670;'0.000011';'0.000254'
6680;'0.000023';'0.000257'
6680;'0.000023';'0.001570'
6690;'0.000015';'0.000337'
6690;'0.000016';'0.000384'
6700;'0.000011';'0.000526'
6700;'0.000011';'0.000261'
6710;'0.000023';'0.000271'
6710;'0.000024';'0.000368'
6720;'0.000024';'0.000422'
6720;'0.000023';'0.000356'
6730;'0.000017';'0.000330'
6730;'0.000016';'0.000298'
6740;'0.000054';'0.000628'
6740;'0.000012';'0.000311'
6750;'0.000049';'0.000272'
6750;'0.000007';'0.000265'
6760;'0.000066';'0.000326'
6760;'0.000023';'0.000321'
6770;'0.000002';'0.000294'
6770;'0.000002';'0.000297'
6780;'0.000045';'0.000271'
6780;'0.000004';'0.000285'
6790;'0.000049';'0.000403'
6790;'0.000007';'0.000333'
6800;'0.000063';'0.000352'
6800;'0.000023';'0.000398'
6810;'0.000015';'0.000266'
6810;'0.000016';'0.000334'
6820;'0.000010';'0.000468'
6820;'0.000011';'0.000314'
6830;'0.000016';'0.000576'
6830;'0.000015';'0.000327'
6840;'0.000024';'0.000334'
6840;'0.000024';'0.000339'
6850;'0.000006';'0.001445'
6850;'0.000006';'0.001171'
6860;'0.000011';'0.000295'
6860;'0.000012';'0.000327'
6870;'0.000024';'0.000303'
6870;'0.000024';'0.000302'
6880;'0.000060';'0.000527'
6880;'0.000007';'0.000387'
6890;'0.000009';'0.000306'
6890;'0.000008';'0.000314'
6900;'0.000004';'0.000264'
6900;'0.000004';'0.000266'
6910;'0.000051';'0.000298'
6910;'0.000009';'0.000353'
6920;'0.000067';'0.000347'
6920;'0.000064';'0.000948'
6930;'0.000059';'0.000352'
6930;'0.000055';'0.000352'
6940;'0.000066';'0.000565'
6940;'0.000068';'0.000377'
6950;'0.000149';'0.000802'
6950;'0.000011';'0.000348'
6960;'0.000053';'0.000442'
6960;'0.000010';'0.000360'
6970;'0.000067';'0.000377'
6970;'0.000066';'0.000376'
6980;'0.000070';'0.000353'
6980;'0.000075';'0.005895'
6990;'0.000025';'0.000739'
6990;'0.000025';'0.000978'
7000;'0.000009';'0.000324'
7000;'0.000010';'0.000395'
7010;'0.000013';'0.000702'
7010;'0.000013';'0.000321'
7020;'0.000023';'0.000363'
7020;'0.000024';'0.000357'
7030;'0.000024';'0.000276'
7030;'0.000038';'0.001631'
7040;'0.000011';'0.000354'
7040;'0.000010';'0.000287'
7050;'0.000024';'0.000370'
7050;'0.000038';'0.001837'
7060;'0.000017';'0.000248'
7060;'0.000018';'0.001778'
7070;'0.000024';'0.000254'
7070;'0.000024';'0.001556'
7080;'0.000019';'0.000248'
7080;'0.000020';'0.001560'
7090;'0.000004';'0.000260'
7090;'0.000005';'0.000255'
7100;'0.000019';'0.000241'
7100;'0.000018';'0.002324'
7110;'0.000015';'0.000241'
7110;'0.000015';'0.006198'
7120;'0.000008';'0.000250'
7120;'0.000007';'0.000793'
7130;'0.000018';'0.000333'
7130;'0.000018';'0.000357'
7140;'0.000024';'0.000288'
7140;'0.000025';'0.000375'
7150;'0.000024';'0.000333'
7150;'0.000024';'0.000435'
7160;'0.000010';'0.000344'
7160;'0.000011';'0.000383'
7170;'0.000008';'0.000300'
7170;'0.000006';'0.000424'
7180;'0.000004';'0.000341'
7180;'0.000004';'0.000374'
7190;'0.000004';'0.000311'
7190;'0.000004';'0.000370'
7200;'0.000057';'0.000358'
7200;'0.000015';'0.000345'
7210;'0.000068';'0.000358'
7210;'0.000065';'0.000432'
7220;'0.000067';'0.000361'
7220;'0.000066';'0.000349'
7230;'0.000068';'0.000367'
7230;'0.000067';'0.000356'
7240;'0.000067';'0.000694'
7240;'0.000024';'0.000466'
7250;'0.000025';'0.000308'
7250;'0.000026';'0.000302'
7260;'0.000017';'0.000324'
7260;'0.000017';'0.000370'
7270;'0.000025';'0.000739'
7270;'0.000024';'0.000297'
7280;'0.000009';'0.000432'
7280;'0.000009';'0.000310'
7290;'0.000073';'0.000247'
7290;'0.000025';'0.000326'
7300;'0.000003';'0.000330'
7300;'0.000003';'0.000290'
7310;'0.000020';'0.000290'
7310;'0.000020';'0.000285'
7320;'0.000045';'0.000312'
7320;'0.000005';'0.000299'
7330;'0.000025';'0.000313'
7330;'0.000025';'0.000306'
7340;'0.000025';'0.000257'
7340;'0.000025';'0.001219'
7350;'0.000060';'0.000328'
7350;'0.000056';'0.000359'
7360;'0.000009';'0.000294'
7360;'0.000009';'0.000512'
7370;'0.000016';'0.003409'
7370;'0.000016';'0.000288'
7380;'0.000004';'0.000257'
7380;'0.000004';'0.000650'
7390;'0.000025';'0.000382'
7390;'0.000025';'0.000386'
7400;'0.000022';'0.000267'
7400;'0.000022';'0.000364'
7410;'0.000023';'0.000257'
7410;'0.000023';'0.000306'
7420;'0.000053';'0.000334'
7420;'0.000052';'0.000496'
7430;'0.000007';'0.000293'
7430;'0.000006';'0.000373'
7440;'0.000025';'0.000257'
7440;'0.000026';'0.000601'
7450;'0.000026';'0.000773'
7450;'0.000025';'0.000391'
7460;'0.000073';'0.000388'
7460;'0.000026';'0.000315'
7470;'0.000066';'0.000452'
7470;'0.000025';'0.000261'
7480;'0.000017';'0.000241'
7480;'0.000017';'0.001149'
7490;'0.000022';'0.000313'
7490;'0.000062';'0.000565'
7500;'0.000015';'0.000234'
7500;'0.000015';'0.000393'
7510;'0.000019';'0.000380'
7510;'0.000017';'0.000334'
7520;'0.000004';'0.000329'
7520;'0.000004';'0.000365'
7530;'0.000024';'0.000341'
7530;'0.000024';'0.000347'
7540;'0.000019';'0.000382'
7540;'0.000019';'0.000388'
7550;'0.000015';'0.000339'
7550;'0.000015';'0.000447'
7560;'0.000026';'0.001200'
7560;'0.000027';'0.000375'
7570;'0.000002';'0.001003'
7570;'0.000003';'0.000399'
7580;'0.000017';'0.000280'
7580;'0.000018';'0.001715'
7590;'0.000026';'0.000266'
7590;'0.000026';'0.000234'
7600;'0.000001';'0.000260'
7600;'0.000002';'0.000353'
7610;'0.000007';'0.000396'
7610;'0.000050';'0.000350'
7620;'0.000010';'0.000296'
7620;'0.000011';'0.000384'
7630;'0.000026';'0.000268'
7630;'0.000026';'0.000599'
7640;'0.000014';'0.000240'
7640;'0.000015';'0.000223'
7650;'0.000002';'0.000454'
7650;'0.000001';'0.000261'
7660;'0.000093';'0.000340'
7660;'0.000065';'0.000348'
7670;'0.000060';'0.000427'
7670;'0.000018';'0.000357'
7680;'0.000027';'0.000374'
7680;'0.000041';'0.000575'
7690;'0.000041';'0.000519'
7690;'0.000042';'0.000696'
7700;'0.000006';'0.000306'
7700;'0.000004';'0.000429'
7710;'0.000027';'0.000283'
7710;'0.000027';'0.000284'
7720;'0.000008';'0.001577'
7720;'0.000009';'0.000328'
7730;'0.000027';'0.000338'
7730;'0.000027';'0.000574'
7740;'0.000015';'0.000314'
7740;'0.000014';'0.000251'
7750;'0.000027';'0.001297'
7750;'0.000027';'0.000319'
7760;'0.000011';'0.000678'
7760;'0.000012';'0.000256'
7770;'0.000010';'0.001107'
7770;'0.000010';'0.001480'
7780;'0.000026';'0.000362'
7780;'0.000026';'0.000375'
7790;'0.000003';'0.000277'
7790;'0.000004';'0.000277'
7800;'0.000026';'0.000366'
7800;'0.000026';'0.000245'
7810;'0.000027';'0.000395'
7810;'0.000041';'0.000958'
7820;'0.000944';'0.000283'
7820;'0.000027';'0.000434'
7830;'0.000003';'0.000383'
7830;'0.000003';'0.000359'
7840;'0.000026';'0.000499'
7840;'0.000042';'0.000661'
7850;'0.000005';'0.000553'
7850;'0.000005';'0.000632'
7860;'0.000004';'0.000654'
7860;'0.000003';'0.000292'
7870;'0.000071';'0.000290'
7870;'0.005876';'0.001355'
7880;'0.000006';'0.000478'
7880;'0.000006';'0.000568'
7890;'0.000026';'0.000557'
7890;'0.000017';'0.000613'
7900;'0.000027';'0.000635'
7900;'0.000027';'0.000438'
7910;'0.000019';'0.000268'
7910;'0.000019';'0.000511'
7920;'0.000005';'0.000276'
7920;'0.000005';'0.000377'
7930;'0.000019';'0.000371'
7930;'0.000018';'0.000391'
7940;'0.000008';'0.000381'
7940;'0.000008';'0.000378'
7950;'0.000012';'0.000270'
7950;'0.000012';'0.000282'
7960;'0.000013';'0.000279'
7960;'0.000014';'0.000438'
7970;'0.000027';'0.000286'
7970;'0.000028';'0.000374'
7980;'0.000027';'0.000290'
7980;'0.000028';'0.000368'
7990;'0.000028';'0.000315'
7990;'0.000028';'0.000362'
8000;'0.000027';'0.000337'
8000;'0.000027';'0.000342'
8010;'0.000027';'0.000340'
8010;'0.000027';'0.000425'
8020;'0.000009';'0.000514'
8020;'0.000010';'0.000250'
8030;'0.000028';'0.000307'
8030;'0.000027';'0.000516'
8040;'0.000027';'0.000298'
8040;'0.000028';'0.000273'
8050;'0.000027';'0.001286'
8050;'0.000028';'0.000241'
8060;'0.000007';'0.000340'
8060;'0.000007';'0.000352'
8070;'0.000009';'0.000294'
8070;'0.000009';'0.000330'
8080;'0.000003';'0.000303'
8080;'0.000002';'0.000288'
8090;'0.000069';'0.000371'
8090;'0.000028';'0.000408'
8100;'0.000009';'0.000262'
8100;'0.000009';'0.000426'
8110;'0.000003';'0.000618'
8110;'0.000003';'0.000547'
8120;'0.000012';'0.000413'
8120;'0.000012';'0.000281'
8130;'0.000070';'0.000993'
8130;'0.004374';'0.000359'
8140;'0.000027';'0.000270'
8140;'0.000028';'0.000253'
8150;'0.000027';'0.000533'
8150;'0.000028';'0.001312'
8160;'0.000005';'0.000283'
8160;'0.000005';'0.000354'
8170;'0.000075';'0.000361'
8170;'0.000072';'0.000358'
8180;'0.000050';'0.000337'
8180;'0.000009';'0.000978'
8190;'0.000073';'0.000360'
8190;'0.000121';'0.000342'
8200;'0.000062';'0.000343'
8200;'0.000020';'0.000356'
8210;'0.000028';'0.000269'
8210;'0.000028';'0.000271'
8220;'0.000051';'0.000285'
8220;'0.000009';'0.000474'
8230;'0.000044';'0.000602'
8230;'0.000029';'0.000383'
8240;'0.000028';'0.000265'
8240;'0.000028';'0.000361'
8250;'0.000029';'0.000289'
8250;'0.000028';'0.000311'
8260;'0.000029';'0.000569'
8260;'0.000028';'0.000354'
8270;'0.000018';'0.000331'
8270;'0.000018';'0.000351'
8280;'0.000010';'0.000434'
8280;'0.000010';'0.000284'
8290;'0.000069';'0.000261'
8290;'0.000022';'0.000270'
8300;'0.000014';'0.000267'
8300;'0.000013';'0.000340'
8310;'0.000005';'0.000815'
8310;'0.000005';'0.000284'
8320;'0.000069';'0.000360'
8320;'0.000025';'0.000489'
8330;'0.000028';'0.000274'
8330;'0.000029';'0.000277'
8340;'0.000045';'0.000368'
8340;'0.000006';'0.000362'
8350;'0.000003';'0.000380'
8350;'0.000003';'0.000440'
8360;'0.000023';'0.000524'
8360;'0.000023';'0.000307'
8370;'0.000016';'0.000486'
8370;'0.000016';'0.000408'
